id,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
4795,77,197,86,1,3,5,4,70
4796,80,179,87,1,4,7,2,76
4797,79,200,72,2,4,7,3,80
4798,80,173,91,1,16,2,1,72
4799,79,194,73,2,3,9,1,87
4800,80,174,103,2,21,3,4,58
4801,81,182,81,2,17,4,2,82
4802,82,194,82,2,11,10,1,81
4803,83,207,84,2,14,6,2,88
4804,82,182,101,1,12,6,4,63
4805,81,159,100,3,9,9,1,79
4806,82,211,97,2,19,2,2,77
4807,82,197,84,1,9,8,2,74
4808,80,176,88,1,16,2,2,66
4809,79,173,79,1,3,7,2,75
4810,80,184,74,2,9,6,2,80
4811,82,185,84,3,16,7,3,79
4812,77,171,65,1,2,6,4,70
4813,80,181,90,2,20,9,2,66
4814,80,168,66,1,19,5,3,60
4815,79,193,77,2,0,7,1,93
4816,81,197,66,2,1,0,3,100
4817,83,190,72,1,0,6,3,81
4818,81,185,61,2,13,3,2,88
4819,80,184,64,1,21,1,2,70
4820,82,184,93,2,7,7,2,85
4821,77,158,93,2,16,5,4,62
4822,78,189,96,1,0,4,3,70
4823,81,195,88,2,13,1,4,80
4824,77,180,73,2,5,7,2,83
4825,80,168,82,0,2,4,2,69
4826,80,155,66,0,9,10,2,58
4827,79,190,78,1,6,8,1,75
4828,82,184,89,2,1,8,4,81
4829,80,178,76,3,21,6,3,77
4830,79,192,98,3,0,9,2,97
4831,81,207,69,2,7,9,3,85
4832,78,198,80,2,18,9,4,70
4833,79,185,94,1,9,7,2,65
4834,80,186,77,3,3,7,3,92
4835,81,197,92,4,4,4,4,99
4836,80,187,70,2,12,3,3,84
4837,82,167,64,0,10,7,2,66
4838,83,172,64,2,21,3,2,76
4839,77,167,62,3,5,5,3,88
4840,77,207,73,2,0,9,1,93
4841,77,198,87,1,1,7,1,74
4842,81,199,106,1,6,1,2,80
4843,79,165,91,2,19,6,1,72
4844,80,177,83,1,13,8,4,61
4845,79,185,85,1,20,7,3,55
4846,79,174,98,3,22,2,2,77
4847,80,187,70,3,9,4,3,96
4848,79,201,89,1,16,5,3,66
4849,77,192,99,1,22,9,3,53
4850,84,183,86,2,3,6,4,78
4851,79,183,89,2,17,3,3,70
4852,81,196,98,1,2,7,3,72
4853,79,174,93,2,15,3,2,77
4854,77,192,76,0,10,9,2,59
4855,78,201,65,1,14,2,3,73
4856,80,177,73,0,1,8,3,66
4857,79,186,82,1,8,7,2,71
4858,79,185,105,2,17,3,2,73
4859,79,183,69,2,17,6,3,69
4860,80,187,78,1,8,6,2,69
4861,83,193,71,2,14,9,1,84
4862,81,175,84,2,12,4,4,72
4863,84,194,64,2,2,2,2,100
4864,80,171,62,1,14,10,3,62
4865,83,167,80,1,18,9,2,60
4866,81,187,78,2,4,9,1,82
4867,80,182,93,1,17,3,4,64
4868,79,174,96,1,0,9,2,75
4869,81,188,71,1,12,8,2,70
4870,82,189,84,2,8,2,3,81
4871,79,178,80,1,13,8,3,65
4872,79,179,79,2,22,7,3,62
4873,81,196,85,3,14,8,1,90
4874,79,163,92,2,20,9,3,55
4875,81,166,67,1,10,7,3,70
4876,81,199,89,2,17,9,3,74
4877,80,180,68,3,14,1,4,85
4878,80,178,73,2,0,9,1,86
4879,83,171,81,1,11,0,1,80
4880,83,166,77,1,9,9,3,66
4881,82,192,72,2,0,8,1,94
4882,80,181,100,1,20,8,3,57
4883,80,183,78,1,18,7,4,53
4884,80,206,65,1,15,5,3,74
4885,81,199,65,2,1,7,2,90
4886,79,207,79,0,7,8,2,68
4887,81,208,85,2,12,5,1,89
4888,79,172,90,1,15,5,3,59
4889,81,156,65,1,19,3,1,70
4890,80,166,60,2,15,4,2,76
4891,81,175,69,2,15,1,1,87
4892,79,177,78,2,18,5,3,69
4893,79,175,61,3,19,3,3,81
4894,81,162,82,2,11,9,4,70
4895,80,204,75,1,12,9,1,72
4896,79,199,82,2,20,6,1,76
4897,80,183,84,1,7,5,3,71
4898,82,202,100,1,6,4,2,79
4899,80,160,80,1,3,6,1,80
4900,78,180,78,2,20,7,1,70
4901,78,172,63,1,11,9,2,73
4902,78,182,61,1,16,8,2,67
4903,78,200,95,2,4,6,2,86
4904,80,192,88,1,19,7,1,63
4905,79,178,85,1,15,8,3,57
4906,80,173,64,3,21,8,2,81
4907,81,181,80,1,0,2,3,81
4908,79,174,94,1,1,6,4,69
4909,80,180,85,2,0,5,3,88
4910,79,202,83,0,4,7,2,70
4911,77,175,96,1,22,6,2,53
4912,80,196,75,2,17,1,4,72
4913,79,213,68,2,8,8,3,80
4914,79,202,108,3,12,2,2,88
4915,81,189,84,2,17,9,2,73
4916,82,155,93,1,19,6,2,54
4917,79,195,75,2,11,1,1,89
4918,80,210,61,3,11,9,3,88
4919,82,205,78,1,12,9,2,76
4920,83,185,93,2,1,9,3,81
4921,76,203,79,1,17,5,2,66
4922,82,202,86,1,10,8,2,68
4923,77,194,78,2,10,2,3,83
4924,82,164,89,3,3,8,3,86
4925,77,155,88,2,15,9,4,54
4926,77,200,85,2,8,6,2,82
4927,79,180,63,2,16,6,2,76
4928,82,166,63,1,5,7,3,76
4929,78,203,71,1,1,3,3,84
4930,81,186,70,2,0,5,2,96
4931,80,192,76,2,0,4,3,95
4932,80,186,75,1,4,1,3,78
4933,79,172,73,2,12,9,4,64
4934,80,157,95,2,13,7,2,67
4935,77,178,86,2,0,4,3,81
4936,79,186,76,2,9,8,2,79
4937,80,173,81,2,0,7,2,83
4938,79,193,93,2,11,8,2,74
4939,77,183,95,3,4,2,5,84
4940,80,196,97,1,1,7,4,74
4941,81,193,81,2,0,1,1,104
4942,81,172,70,3,2,3,3,101
4943,78,208,80,1,11,2,4,69
4944,80,160,78,2,2,0,3,89
4945,81,162,77,2,3,7,3,80
4946,78,193,61,1,14,6,2,73
4947,79,166,77,1,16,7,4,57
4948,80,199,69,0,6,7,2,72
4949,79,192,97,1,5,6,3,65
4950,79,187,70,1,1,7,2,80
4951,82,197,81,2,9,6,3,81
4952,79,185,65,1,13,2,4,67
4953,82,180,89,1,10,8,2,73
4954,80,176,75,2,4,5,3,78
4955,79,212,87,1,13,8,2,70
4956,80,201,73,1,21,4,4,64
4957,78,184,65,2,0,7,1,92
4958,79,191,69,1,16,3,2,69
4959,81,183,83,3,22,8,2,76
4960,81,195,86,1,18,5,2,72
4961,81,183,80,1,19,9,3,58
4962,79,191,77,2,22,6,2,76
4963,81,185,77,1,8,0,1,85
4964,82,190,90,2,0,6,2,90
4965,81,200,85,3,7,8,1,95
4966,80,180,89,3,13,1,1,100
4967,80,190,89,3,1,7,2,95
4968,77,169,73,1,0,8,4,70
4969,83,200,72,1,2,5,3,80
4970,78,184,86,2,19,9,3,66
4971,82,178,73,1,2,5,2,83
4972,79,190,86,2,22,2,2,76
4973,84,200,69,1,12,8,3,77
4974,79,174,83,2,9,8,3,76
4975,80,161,89,0,11,4,3,56
4976,82,187,73,1,13,5,2,75
4977,81,197,60,2,7,4,1,91
4978,79,155,87,1,21,3,2,57
4979,78,164,61,2,7,4,2,86
4980,81,187,83,1,7,3,2,76
4981,79,194,63,1,21,10,2,63
4982,77,198,72,2,15,0,1,89
4983,81,183,95,1,10,4,2,75
4984,82,206,78,1,8,8,3,74
4985,78,173,60,1,8,1,3,78
4986,79,192,104,3,2,7,3,92
4987,77,188,106,1,14,8,1,62
4988,80,196,88,2,11,4,1,86
4989,83,188,84,1,0,8,3,76
4990,82,194,95,1,14,6,4,61
4991,76,200,79,1,14,7,4,57
4992,81,203,64,1,5,5,1,86
4993,82,178,81,2,12,8,1,78
4994,78,207,62,1,18,6,2,65
4995,82,171,103,2,19,7,1,71
4996,80,180,68,1,20,0,2,70
4997,79,195,73,2,5,7,2,86
4998,84,169,62,2,7,4,3,91
4999,81,187,71,2,6,0,2,97
5000,82,178,86,3,18,0,3,84
5001,79,187,62,2,13,7,2,79
5002,80,194,102,1,14,1,2,70
5003,78,169,79,3,0,7,3,90
5004,79,167,79,0,4,6,2,67
5005,82,195,67,2,8,4,3,89
5006,79,196,75,2,5,3,2,88
5007,78,207,70,2,0,8,4,80
5008,83,198,86,1,21,2,3,71
5009,80,192,71,1,0,1,2,87
5010,80,173,80,1,16,1,4,66
5011,81,171,72,3,14,8,2,87
5012,79,180,98,1,13,0,3,62
5013,84,195,92,2,18,0,4,82
5014,80,177,81,2,0,6,3,81
5015,80,178,89,1,8,7,3,63
5016,79,202,71,1,10,6,1,72
5017,80,200,78,1,1,5,2,84
5018,80,201,96,1,0,7,2,79
5019,79,154,61,3,9,2,2,91
5020,79,185,76,1,6,4,4,74
5021,78,179,67,1,3,2,4,72
5022,80,187,68,1,22,5,2,66
5023,77,201,75,3,2,1,2,97
5024,77,189,65,1,17,8,3,63
5025,81,177,92,1,0,5,2,76
5026,82,198,91,2,11,7,2,76
5027,80,179,79,2,22,9,4,57
5028,78,182,74,1,7,9,1,74
5029,79,184,71,3,16,7,5,77
5030,82,198,101,1,4,9,2,78
5031,81,172,82,2,5,10,3,79
5032,78,177,89,1,6,3,2,73
5033,81,195,97,2,12,8,4,69
5034,78,176,75,3,1,9,2,91
5035,80,163,92,2,7,9,3,71
5036,81,195,89,1,0,2,1,82
5037,81,174,80,1,12,3,2,75
5038,81,168,82,1,18,9,3,52
5039,78,202,93,2,17,10,3,64
5040,82,174,100,2,14,4,2,76
5041,78,178,89,1,6,8,1,73
5042,82,193,60,1,0,1,1,94
5043,79,209,75,2,4,8,2,86
5044,80,192,73,2,1,6,1,87
5045,82,162,69,2,10,7,2,78
5046,79,162,72,2,7,9,2,74
5047,77,185,86,3,18,7,2,75
5048,78,208,84,1,2,8,5,69
5049,81,175,77,0,1,9,2,69
5050,79,175,69,2,15,9,2,68
5051,78,194,104,1,12,3,1,75
5052,82,194,65,1,13,6,2,76
5053,80,189,95,2,13,4,4,72
5054,81,165,83,1,11,7,5,57
5055,81,187,71,1,12,0,3,76
5056,79,167,76,1,4,5,1,79
5057,83,166,83,3,2,7,3,91
5058,82,175,63,0,21,7,1,63
5059,80,202,87,3,21,8,3,77
5060,83,185,80,2,16,5,3,80
5061,78,169,60,3,5,5,3,93
5062,79,170,70,3,0,2,4,92
5063,79,194,83,1,0,3,2,79
5064,81,197,60,1,2,7,3,77
5065,82,180,62,3,12,8,2,91
5066,82,185,82,1,10,9,2,72
5067,79,174,63,2,3,5,3,90
5068,81,178,75,1,0,7,2,84
5069,79,179,103,3,11,5,2,82
5070,79,189,92,2,20,8,3,62
5071,79,192,67,1,14,0,1,78
5072,79,156,68,1,10,7,3,62
5073,79,190,108,2,15,6,3,68
5074,80,206,63,1,19,7,4,66
5075,78,179,88,3,9,7,2,83
5076,79,183,89,2,13,0,2,85
5077,80,163,85,2,15,8,1,70
5078,79,161,71,2,7,4,3,82
5079,82,163,63,1,3,7,4,76
5080,80,170,84,3,4,0,3,96
5081,82,202,98,1,4,7,4,74
5082,78,201,94,3,9,1,3,91
5083,79,186,95,0,11,8,3,54
5084,79,170,98,2,8,8,2,73
5085,80,190,70,2,13,6,1,78
5086,81,180,64,2,1,7,2,91
5087,81,200,62,1,21,8,3,64
5088,81,188,76,2,8,9,1,84
5089,81,183,79,2,3,9,2,90
5090,78,204,75,1,20,3,3,70
5091,80,195,72,2,0,4,3,91
5092,81,173,85,1,16,9,1,64
5093,79,193,85,1,2,9,2,77
5094,79,213,83,2,1,6,3,85
5095,77,190,74,2,16,9,1,77
5096,80,179,88,1,7,9,2,70
5097,81,160,64,3,0,9,3,90
5098,80,196,80,2,16,1,3,79
5099,79,188,69,1,18,8,2,69
5100,83,181,79,1,15,8,3,68
5101,80,185,79,1,11,8,4,61
5102,80,182,85,2,0,6,1,85
5103,81,164,80,4,11,6,2,94
5104,81,166,74,0,8,6,3,63
5105,80,177,85,1,22,3,4,60
5106,78,154,63,0,20,7,2,53
5107,78,214,82,1,14,8,3,66
5108,82,203,74,2,12,7,3,82
5109,79,160,61,1,10,2,3,67
5110,79,180,79,1,2,7,3,74
5111,82,198,75,2,22,5,4,72
5112,79,204,78,1,15,9,2,69
5113,79,183,83,2,8,6,4,76
5114,81,160,69,3,13,6,2,89
5115,80,163,71,1,16,2,2,74
5116,80,179,87,2,12,9,3,74
5117,77,176,76,2,9,7,2,79
5118,81,208,78,2,19,5,2,83
5119,77,170,89,1,16,6,3,58
5120,80,174,78,2,2,7,1,87
5121,82,194,92,3,17,9,4,81
5122,81,177,77,1,20,9,3,61
5123,78,165,76,1,0,9,4,62
5124,81,186,84,1,19,7,4,58
5125,81,179,87,3,2,7,2,97
5126,79,184,102,1,16,3,1,68
5127,80,180,64,0,2,4,1,78
5128,81,174,64,1,16,8,2,70
5129,80,200,76,0,18,6,2,59
5130,79,175,108,2,7,7,3,68
5131,81,203,74,4,20,6,1,97
5132,82,199,78,2,1,8,4,89
5133,82,164,77,3,8,3,3,94
5134,81,209,80,1,8,9,2,73
5135,79,163,70,0,12,4,3,57
5136,78,183,73,2,21,6,3,64
5137,81,175,100,2,16,8,2,72
5138,80,185,112,2,3,9,1,83
5139,81,197,87,1,0,9,3,74
5140,78,213,78,1,6,6,2,79
5141,80,188,64,3,16,8,2,87
5142,84,212,74,1,7,7,4,76
5143,82,174,71,3,4,1,2,104
5144,79,199,68,1,13,4,4,69
5145,79,167,70,0,3,8,3,63
5146,76,181,69,2,14,5,4,75
5147,82,199,74,3,15,9,2,94
5148,81,162,79,2,1,6,1,84
5149,79,192,79,1,18,9,4,60
5150,80,208,87,1,8,6,4,72
5151,80,182,67,2,13,1,3,83
5152,81,185,108,1,14,8,3,57
5153,78,169,70,0,2,9,2,64
5154,80,155,84,1,3,3,3,67
5155,79,181,63,1,14,10,2,66
5156,77,182,93,0,18,2,4,52
5157,80,179,79,1,1,3,1,82
5158,79,182,82,3,11,6,3,84
5159,81,174,94,4,18,9,2,85
5160,83,165,95,3,16,5,2,81
5161,78,182,79,2,9,3,4,79
5162,80,175,75,3,2,5,2,95
5163,79,198,80,0,1,9,3,67
5164,84,189,67,2,1,8,2,90
5165,82,207,93,2,0,7,4,82
5166,82,174,65,1,18,6,4,64
5167,79,167,67,2,1,8,4,75
5168,80,214,81,1,14,0,1,80
5169,80,184,74,2,8,6,3,82
5170,83,181,61,1,6,8,2,76
5171,82,165,63,1,5,9,1,79
5172,81,200,63,2,3,9,2,89
5173,79,166,100,1,21,1,3,57
5174,79,175,70,1,15,1,2,77
5175,77,173,69,2,10,7,2,78
5176,79,190,95,1,2,3,3,70
5177,82,205,64,1,21,8,3,66
5178,83,190,70,1,0,9,1,86
5179,81,174,68,1,5,7,2,80
5180,81,204,87,1,22,8,1,64
5181,81,186,80,1,2,2,2,81
5182,81,196,72,1,9,4,2,78
5183,83,155,86,2,6,8,2,76
5184,76,186,98,1,9,9,2,63
5185,79,181,76,1,0,5,2,79
5186,80,181,74,1,18,7,2,64
5187,78,196,80,1,5,7,2,80
5188,78,194,87,1,1,5,1,82
5189,79,205,85,2,22,9,2,68
5190,82,181,61,2,5,7,1,95
5191,79,177,93,2,5,5,2,79
5192,81,204,78,1,16,7,3,67
5193,78,183,81,1,10,8,1,73
5194,78,171,77,2,19,0,2,81
5195,80,188,68,1,16,6,1,72
5196,80,167,61,2,4,7,2,82
5197,78,200,94,2,21,7,3,70
5198,79,158,84,3,3,8,3,84
5199,77,182,77,1,8,8,3,60
5200,82,181,80,2,8,9,3,78
5201,77,172,71,1,1,9,2,68
5202,79,197,76,3,17,8,3,83
5203,80,179,66,1,2,7,1,79
5204,80,183,78,1,3,6,3,76
5205,79,183,97,2,4,7,2,83
5206,81,182,91,2,4,9,2,87
5207,82,192,77,2,0,8,1,89
5208,79,193,93,1,0,7,3,76
5209,78,171,94,3,3,0,2,101
5210,80,181,90,2,8,6,2,77
5211,76,171,76,2,3,3,3,81
5212,79,166,95,1,7,6,3,65
5213,82,162,103,2,4,2,3,74
5214,78,181,92,2,11,5,2,75
5215,79,181,79,3,1,6,1,104
5216,80,201,65,1,10,2,2,84
5217,76,183,90,2,0,9,2,85
5218,83,210,91,3,12,7,4,85
5219,81,180,70,3,1,8,2,96
5220,78,171,60,3,1,6,4,95
5221,78,175,85,3,3,7,3,89
5222,81,164,92,1,8,8,1,71
5223,80,197,73,2,9,8,2,82
5224,83,193,86,1,11,8,3,65
5225,81,196,81,1,16,8,1,65
5226,81,197,71,1,0,7,3,80
5227,81,199,76,3,1,3,3,98
5228,77,197,78,1,6,9,3,70
5229,79,180,61,1,2,9,2,81
5230,81,185,83,2,17,6,1,75
5231,77,201,92,2,18,6,3,68
5232,78,192,109,2,10,0,3,74
5233,78,182,91,1,18,3,2,68
5234,76,156,112,2,14,9,1,59
5235,80,180,70,2,12,6,3,75
5236,79,175,94,0,0,8,3,63
5237,79,170,82,2,18,0,2,72
5238,79,202,77,2,16,8,2,73
5239,79,189,96,2,0,9,3,81
5240,79,168,91,1,2,4,4,65
5241,80,192,72,2,0,7,2,86
5242,82,193,93,2,3,5,3,86
5243,81,171,80,1,1,7,2,71
5244,78,161,63,1,8,0,2,73
5245,80,203,78,1,1,9,3,78
5246,82,167,70,2,0,8,3,89
5247,80,198,64,4,3,4,2,110
5248,79,174,76,1,18,9,2,62
5249,79,175,89,2,8,4,2,82
5250,82,165,63,2,1,2,3,89
5251,80,206,74,2,12,0,3,87
5252,80,185,79,1,13,5,3,72
5253,81,176,71,1,19,5,4,60
5254,78,181,76,2,12,5,2,78
5255,81,201,79,2,14,6,1,80
5256,80,186,96,1,3,7,3,72
5257,80,155,83,2,1,6,3,78
5258,81,187,92,2,3,4,2,85
5259,79,168,80,2,11,6,4,74
5260,80,197,71,2,0,2,3,90
5261,81,200,95,2,21,4,3,67
5262,79,195,73,3,9,1,2,97
5263,77,201,64,1,7,1,1,87
5264,79,169,90,3,8,1,3,83
5265,81,183,69,3,4,8,3,91
5266,78,179,74,2,7,6,3,73
5267,79,168,75,3,8,4,3,88
5268,79,198,63,2,4,6,2,91
5269,79,169,73,2,1,8,2,83
5270,79,193,77,1,2,7,3,76
5271,80,191,72,2,13,8,4,73
5272,78,180,91,2,21,9,3,60
5273,83,197,85,1,21,9,3,66
5274,81,178,71,2,18,5,3,76
5275,81,185,81,2,10,9,3,72
5276,81,184,69,3,4,7,1,104
5277,80,184,98,3,12,6,2,87
5278,82,171,79,0,6,8,2,67
5279,79,178,97,1,10,6,2,70
5280,80,173,78,1,20,1,2,69
5281,81,195,61,2,12,3,3,81
5282,82,176,80,1,14,2,3,73
5283,81,194,85,1,6,8,3,72
5284,82,162,91,0,0,5,3,65
5285,78,203,95,2,4,7,3,80
5286,80,180,74,2,17,2,1,78
5287,77,190,89,2,20,2,2,77
5288,78,194,80,2,12,4,3,78
5289,78,213,62,2,10,8,1,85
5290,83,181,80,2,11,7,4,79
5291,81,187,93,1,5,8,1,73
5292,82,178,74,2,0,6,1,89
5293,79,195,91,2,5,2,2,92
5294,81,187,86,1,15,2,2,71
5295,79,199,64,2,9,8,1,83
5296,82,184,93,2,5,3,2,83
5297,80,190,83,2,2,7,2,83
5298,78,175,68,1,3,9,3,72
5299,80,214,65,0,10,6,2,71
5300,76,179,77,2,4,9,4,70
5301,78,194,83,1,8,8,3,65
5302,80,191,65,2,3,1,2,91
5303,80,167,86,1,16,4,3,63
5304,79,167,62,2,18,9,4,69
5305,79,197,70,3,8,4,4,93
5306,82,178,60,1,14,5,3,70
5307,80,188,104,2,10,8,3,70
5308,78,186,89,3,7,4,1,92
5309,82,175,87,1,8,9,2,68
5310,81,186,97,2,7,3,1,86
5311,80,185,82,1,13,7,1,67
5312,79,174,81,2,6,8,3,71
5313,78,202,63,1,21,6,5,57
5314,77,173,95,2,1,4,2,86
5315,78,203,104,0,3,6,3,65
5316,80,183,86,1,13,5,3,68
5317,81,199,70,1,0,4,2,83
5318,79,192,86,3,19,8,5,72
5319,83,196,81,1,3,8,3,74
5320,80,177,77,1,15,1,4,65
5321,81,178,73,2,5,3,3,86
5322,82,177,102,2,14,9,1,75
5323,78,177,70,1,0,3,2,84
5324,77,197,88,3,21,2,1,82
5325,79,169,70,1,9,9,3,63
5326,80,182,100,1,13,3,2,62
5327,76,194,85,2,18,7,2,66
5328,76,178,66,1,17,8,1,64
5329,81,169,71,1,10,3,2,76
5330,81,196,112,2,0,7,4,80
5331,77,164,90,2,14,4,2,68
5332,79,194,90,1,0,8,1,74
5333,79,189,79,1,19,7,5,59
5334,80,185,90,2,4,3,4,83
5335,78,173,76,1,4,6,1,80
5336,77,167,97,1,15,8,1,61
5337,77,175,67,1,5,3,3,69
5338,80,195,75,2,1,2,2,90
5339,77,179,84,0,11,6,4,53
5340,81,186,84,3,10,4,2,89
5341,80,187,86,1,11,0,2,71
5342,83,193,101,0,10,4,2,67
5343,79,163,83,2,8,8,3,70
5344,78,180,69,1,16,6,3,67
5345,82,190,62,0,17,7,3,61
5346,80,186,75,2,21,6,3,67
5347,76,185,77,1,20,8,3,58
5348,82,167,100,2,3,9,2,81
5349,79,190,79,3,3,5,2,93
5350,83,169,64,1,0,1,3,86
5351,80,185,67,1,21,4,2,69
5352,80,187,85,2,10,1,2,85
5353,82,189,70,1,3,6,2,79
5354,81,200,84,2,22,8,2,71
5355,81,185,83,2,19,0,3,75
5356,81,200,72,1,22,5,1,71
5357,77,192,89,1,14,8,3,63
5358,80,181,90,2,2,3,3,85
5359,81,185,89,2,20,8,3,69
5360,84,188,95,1,19,2,3,66
5361,80,167,88,2,14,7,3,71
5362,81,196,60,1,13,4,2,79
5363,82,177,78,2,21,5,2,70
5364,83,173,103,3,0,9,2,98
5365,80,190,112,1,16,3,1,70
5366,81,202,70,3,18,5,1,91
5367,78,194,67,2,2,4,3,87
5368,80,178,89,1,14,8,1,68
5369,77,194,65,2,18,2,2,81
5370,82,195,93,2,10,2,2,84
5371,79,184,92,2,11,7,1,75
5372,82,199,69,1,7,7,2,74
5373,79,183,92,1,1,7,2,71
5374,82,187,72,3,9,8,2,94
5375,84,182,75,0,18,6,2,63
5376,79,184,75,3,2,4,1,98
5377,81,188,65,0,2,7,2,75
5378,82,157,97,0,3,7,2,64
5379,82,177,77,2,20,5,1,80
5380,79,186,79,2,12,6,3,76
5381,79,211,95,2,11,5,4,69
5382,81,210,77,1,11,6,3,72
5383,81,161,94,1,22,4,2,58
5384,80,191,98,1,16,6,3,61
5385,81,185,72,2,13,2,2,86
5386,77,199,81,1,22,9,2,57
5387,81,190,72,2,9,9,2,81
5388,81,186,98,1,4,8,3,69
5389,79,184,79,1,11,1,2,74
5390,78,160,90,1,0,1,3,75
5391,83,188,62,1,6,9,3,78
5392,79,195,79,1,12,4,2,74
5393,79,177,85,2,10,8,1,78
5394,79,183,87,2,7,2,1,82
5395,82,168,66,2,6,5,3,88
5396,80,182,104,4,16,4,3,86
5397,78,171,83,2,8,3,2,84
5398,82,195,80,1,5,6,1,77
5399,81,187,62,2,5,9,2,82
5400,82,178,88,3,9,9,2,89
5401,79,201,85,2,14,5,1,80
5402,79,178,75,2,4,5,2,88
5403,80,176,79,2,1,7,4,81
5404,82,200,74,1,17,4,2,73
5405,79,196,80,3,22,9,4,71
5406,81,167,74,3,11,5,4,86
5407,81,184,77,1,16,8,5,56
5408,77,201,108,1,9,7,4,63
5409,79,193,78,1,21,7,2,61
5410,81,192,68,1,4,6,1,78
5411,82,195,74,3,10,8,2,93
5412,79,174,62,2,18,2,1,80
5413,80,184,94,2,5,6,2,85
5414,79,170,76,1,2,4,2,82
5415,81,177,94,3,13,5,3,78
5416,82,183,81,1,9,4,2,76
5417,78,196,91,3,17,8,1,82
5418,79,199,80,2,15,2,1,79
5419,81,192,66,2,19,8,2,74
5420,82,162,69,1,21,7,2,60
5421,80,164,65,3,2,6,1,97
5422,80,196,67,2,3,4,4,83
5423,77,192,84,1,4,9,4,62
5424,79,160,92,2,7,1,2,82
5425,81,187,88,2,2,8,2,81
5426,83,184,83,1,0,7,1,81
5427,79,189,62,2,11,8,1,82
5428,79,162,71,1,8,4,5,58
5429,79,163,105,2,9,1,1,78
5430,80,183,82,2,10,8,1,78
5431,81,184,81,1,4,5,4,72
5432,79,189,75,2,7,6,1,89
5433,80,176,70,1,7,1,2,84
5434,81,190,76,1,0,3,1,91
5435,81,194,75,2,6,9,2,87
5436,80,197,78,3,18,9,2,91
5437,80,174,65,1,5,5,1,79
5438,79,173,81,1,0,3,2,77
5439,77,185,64,2,1,5,4,82
5440,82,210,79,1,0,9,2,83
5441,79,190,66,3,5,1,3,95
5442,80,186,70,2,5,10,2,85
5443,77,173,68,1,13,6,4,60
5444,79,189,92,2,21,5,1,72
5445,78,173,69,2,20,7,2,70
5446,78,198,85,2,19,6,1,74
5447,80,175,84,2,0,1,3,90
5448,79,183,87,1,18,7,2,57
5449,83,172,68,2,20,8,3,78
5450,79,178,76,3,3,8,4,88
5451,84,169,79,3,17,4,3,90
5452,80,192,88,2,14,0,3,83
5453,81,205,64,1,9,1,1,84
5454,79,182,99,1,8,9,3,64
5455,79,172,70,1,16,5,2,66
5456,79,185,91,3,4,6,3,89
5457,77,193,75,2,1,6,2,92
5458,83,181,93,3,22,5,2,77
5459,80,208,70,0,3,7,3,70
5460,81,190,65,2,1,4,3,87
5461,80,196,75,2,0,2,2,94
5462,80,183,83,1,3,1,2,82
5463,79,190,81,3,2,5,2,94
5464,81,191,79,1,16,9,2,64
5465,80,169,74,2,14,9,3,74
5466,80,202,68,2,17,8,2,80
5467,80,192,78,1,19,0,1,70
5468,80,166,80,2,17,2,2,77
5469,80,172,61,2,7,2,2,83
5470,81,204,84,2,10,8,2,83
5471,81,174,84,1,16,3,2,72
5472,80,194,78,1,10,5,3,69
5473,82,185,90,1,21,7,2,66
5474,80,201,76,1,13,8,4,64
5475,81,187,60,1,17,8,3,71
5476,78,199,94,1,20,1,3,64
5477,79,199,94,2,1,9,4,84
5478,84,169,103,1,11,7,2,67
5479,80,184,85,1,10,6,3,66
5480,81,171,88,3,8,6,4,88
5481,82,174,79,3,19,9,4,74
5482,81,185,87,2,5,6,4,82
5483,81,185,61,1,7,9,1,81
5484,83,197,62,1,11,7,3,75
5485,81,184,66,1,12,7,2,72
5486,78,173,75,2,6,6,5,71
5487,81,183,81,1,0,4,1,82
5488,80,171,84,2,7,3,2,85
5489,81,161,61,3,8,3,2,95
5490,80,208,99,2,22,6,1,73
5491,76,176,70,3,20,9,4,68
5492,78,202,82,1,4,4,2,76
5493,82,189,89,1,14,1,4,65
5494,82,199,83,2,11,9,1,82
5495,80,179,71,1,14,6,2,71
5496,80,168,87,2,12,4,1,81
5497,77,190,67,2,10,1,1,91
5498,82,179,70,3,0,7,4,91
5499,82,172,81,2,20,10,2,74
5500,79,198,67,1,15,0,2,81
5501,78,175,85,2,0,9,2,84
5502,81,205,69,1,3,8,4,76
5503,81,198,72,1,3,3,3,80
5504,76,168,92,2,12,2,3,64
5505,81,204,89,1,12,2,2,74
5506,80,197,79,1,1,2,3,86
5507,80,172,65,1,3,3,2,81
5508,80,176,94,1,1,4,1,81
5509,80,191,62,2,14,8,3,76
5510,78,183,88,2,7,1,1,83
5511,82,185,67,0,6,1,2,78
5512,78,179,93,1,7,7,2,72
5513,80,190,64,1,15,8,2,74
5514,79,188,77,2,21,8,2,69
5515,79,168,93,1,19,9,2,56
5516,78,193,72,2,18,4,2,74
5517,81,183,80,1,9,7,3,66
5518,81,193,72,2,0,10,2,86
5519,78,188,66,3,0,0,1,104
5520,79,181,83,3,13,4,3,90
5521,77,185,86,1,6,8,2,72
5522,84,193,89,0,0,2,1,84
5523,80,201,60,2,11,5,3,79
5524,80,175,90,2,5,3,3,79
5525,82,163,70,2,11,8,3,72
5526,78,186,85,3,17,7,4,74
5527,79,164,75,2,16,6,3,70
5528,81,201,69,3,20,6,2,87
5529,80,182,65,1,1,9,2,75
